Language,Language-code,TotalRetweetsInThatLang,IDOfTweet,RetweetCount,Text
(Persian,fa,26105,779989972375961600,174,RT @Rami_Shaath: نصائح للقولون العصبي https://t.co/eNwFiSMWDC)
(Persian,fa,26105,780340331304906753,171,RT @Meshari_: بول سكولز : كرة القدم سهلة يُعقدها الأغبياء https://t.co/nH10XuGHF4)
(Persian,fa,26105,778407265309261828,171,RT @AhsaParties: حفلات #الاحساء لتصوير الحفلات والمناسبات مازال عروض التصوير مستمره  فقط 1000 ريال للحفل للتواصل والحجز 0565567947 #تصوير #…)
(Persian,fa,26105,780154031574511616,170,RT @Q9_R0: اديمار ستيل نسائي 650﷼  🌹الصوره تغني عن الوصف وعلى الواقع أفضل وأحلى🌹  0556031932 واتساب5 سناب شات soudawayd https://t.co/2CLOnx…)
(Persian,fa,26105,780163773004996617,169,RT @yahuja_313: #بصراحه_اكول . . 🌸🌿 . . أعـيـناك الــعشق ام الـعشْق شـيئاً مـــن عـِــيناك 💚 https://t.co/FAsLzf4WMi)
(Persian,fa,26105,780350038568493056,168,RT @NHJhiXD9UC5fsjy: تفسير صوتي باللغة العربية لصفحات الالكريم ون الشيخ عبدالله بصفر والتفسير مقروء من تفسير الدكتور عائض القرني.   https:/…)
(Persian,fa,26105,778934790804365312,168,RT @bntkyaraq748: ↓-•^*~🌸-•^*~↓ . شگـد مستـحي وكـلي #خجل  يـا من تحـامون #الـبلـد بفـراشـي انـام #ابراحـتي  وإنـتم ولا شفـتوأ #الرغـد   . #…)
(Persian,fa,26105,780337870309625856,168,RT @m_160k: تسديد قروض  والمتعثرات في كافة البنوك بطريقه شرعيه اعطى العميل الى ٢٢راتب تسهيل قروض ماقبل التقاعد. . 📲 0500006593)
(Persian,fa,26105,780366105357549568,166,RT @alzukair: الحاج الأصم الجزائري قام بزيارتي وشكرني ودعاء لي، جزآه الله خير، لما أقدمة من ترجمة لخطبة الجمعة والفائدة العظيمة من هذه التر…)
(Persian,fa,26105,780345666891571200,166,RT @omarcartoonist: الحلم العربي https://t.co/OuH361yqm7)
(Persian,fa,26105,780165662572474369,165,RT @alduhaim: ﴿ الْحَمْدُ لِلَّهِ ﴾ في ترديدها أُنس وبهجة . فهي ( تملأ  الْمِيزَانِ ) كما قال ذلك سيدي وحبيبي النبي﴿ مُّحَمَّد ﴾ ﷺ)
(Persian,fa,26105,776053718601101312,161,RT @ma51114: الحمد لله على عظيم فضله .. حفظ الله بلادنا ورجال أمننا وولاة أمرنا🌹  #نجاح_حج1437 #شكرا_ابطال_الحج https://t.co/Hcqrkwb5gN)
(Persian,fa,26105,780119330319138820,160,RT @MennaHejaab: إمسح صورهم وإلـ Chat إلقديم إللى بتدخل تقرأه إمسح أى حاجه تِفكرك بيهم الحاجات إللى إنت بتشُوفها دى كُلها كانت قَبل ما يتغي…)
(Persian,fa,26105,780052772146253824,159,RT @nesf07: شحيحُ المشاعر لم يرى فيني إلا نزوة لأهوائه..كنت لا أريد إلا طُهراً وكان لا يُريد إلا إهتماماً هذا كل ماينقصه ليملأ بي فراغه ؟!…)
(Persian,fa,26105,780197166287585281,157,RT @bassam4071: #اربح_ايفون7_مع_بسام_فتيني السحب اقترب تابع @ERO4071 تابع @bassam4071 منشن 5 من اصدقاءك مع متابعة الحسابين اعلاه تفوز ايفون…)
(Persian,fa,26105,779837919066525696,154,RT @amounty__: ﴿قالَ لا تخافا إنَّني معكُما أسْمعُ وأرَىٰ﴾ #لاتهتم وأرح قلبك https://t.co/V93W5xFAxg)
(Persian,fa,26105,780352634641350656,153,RT @Facwow: أن تكون نيتك بيضاء كبياض الثلج لا يعني أن يراك الآخرون نقياً .. فالبعض لهم نظره ترى كل الألوان عدا الأبيض .)
(Persian,fa,26105,779704951153037312,146,RT @boob445822: #المحاضرة_13_للمرجع_الصرخي  :يكشف اكبر مؤسسة دينية فاسدة فاقت فساد السياسيين بملايين المرات https://t.co/BvxS0oj4iI)
(Persian,fa,26105,779821148624326656,146,RT @salwa0099: أولوية اليوم🔎 ربما غداً بموقع آخر⁉ الحياة متحركة والبشر غير ثابتين عدا المبادئ الأساسية💡 هناك بدائل ممكنة شرط  #بدائل_منقذة_…)
(Persian,fa,26105,780326212904386561,144,RT @Az_H4: #النت_المفتوح_مطلب_شعبي  أستمروا بالمطالبة وسيتحقق طلبنا https://t.co/RJUMKkYwNb)
(Persian,fa,26105,780359169106903040,142,RT @NawafMilito: السومه مع القادسية رغم ضعف راتبه كان يدفع راتب لاهله و المحتاجين بسوريا وعمال النادي.. لاعب يجبرك على احترامه ❤: https://t…)
(Persian,fa,26105,776162215003037696,141,RT @afrahhhhsanaa: فديتكم والله طلع كل الي بنفسكم هو الي بنفسي ~^* بدي اختار واحد في الخاص يكون جاد وكمان مش بخيل&رتويت باالاول https://t.c…)
(Persian,fa,26105,779590494841999360,139,RT @XL_RETWEET: الوضع مع مدير القروب اذا اطردك 😃 https://t.co/edcpp94zRT)
(Persian,fa,26105,761303603386671104,137,RT @enj1e: #قناعه_ماابدلها ⠀   ⠀ ⠀  ⠀ ⠀ مثل م شانت يجي لها يوم وتزين ؟      ﺎكثر شطر عطـاني ﺎمل ، وخيبني !..  ⠀  ⠀ ⠀ ⠀)
(Persian,fa,26105,773303165689143296,135,RT @lat_135: جسد هنا وقلب هناك وبال بعيد جداً😓..)
(Persian,fa,26105,741373377286397952,135,RT @Amash_Alharbi: تخلص من كل ما هو هش وقابل للكسر في داخلك .. حتى لا يجدوا شيئاً يؤلمونك به ! أو أخفهِ جيداً !)
(Persian,fa,26105,779814534861160448,131,RT @Ranosha_mahmoud: الاهلاويه وهما عاملين نفسهم بيشجعو الزمالك النهاردة و عشمانين يشمتوا فيه وبرضو أتنكد عليهم🙈🙊✌ 😂😂😝😝 https://t.co/KQjnNy…)
(Persian,fa,26105,780269636881350656,131,RT @RM4Arab: غلاف ماركا | أوروبا هي العلاج لـ كريستيانو  - يعود إلى منافسته المحببه الثلاثاء بعد غضبه من زيدان ضد لاس بالماس . https://t.co…)
(Persian,fa,26105,780360718445076480,130,RT @B_FD1: #النت_المفتوح_مطلب_شعبي ٓ يُرجى استبدال اسم هيئة الاتصالات وتقنية المعلومات إلى الاسم الفعلي : "هيئة الاتصالات وتقنية تسهيل السر…)
(Persian,fa,26105,780291362482708480,130,RT @ALyemenNow: إرسال عدد من الكتائب العسكرية من لواء العفاريت ب #مأرب ومن ألوية في العبر #حضرموت إلى مديرية نهم شرق #صنعاء https://t.co/VX…)
(Persian,fa,26105,780285406751387648,130,RT @wafa_a_o: #كتاب #ابدأ_بالأهم_ولو_كان_صعباً   حدد هدفك 😎🎯  المماطلة التي تحدث عند أداء المهام تكون بسبب عدم وضوح الهدف ..)
(Persian,fa,26105,779782595781488640,129,RT @a_4aIEz: عاجل : الشرطه الاسبانيه ما زالت تبحث عن رونالدو في ارضيه الملعب !  #ريال_مدريد_لاس_بالماس https://t.co/JkYZQsznTu)
(Persian,fa,26105,779650812054233092,129,RT @nn90n_i: كل عام ومملكتنا في نعيم وكلنا للملكه درع وذرا  🇸🇦💚   #اربح_آيفون٧_مع_لجنة_تنمية_الجنينة https://t.co/ApoGaSnEuY)
(Persian,fa,26105,779813492736000001,128,RT @salwa0099: الثقة 🔎 #الرقم_الصعب🔎  لاتكتسب بالحظوظ والأماني والمجاملات فهذه إضحوكة⁉ حملها ثقيل للجاد والجدير بها🔎 #يتقنها_الذين_هم_أهلاً…)
(Persian,fa,26105,780070345269272576,125,RT @mtgr99: #عرض_جديد  #ساعات_نساىي_سعره_ب280 #يوجد_الديناء_تغليف_هدايا🎁 #لطلب_واتس_0551582313 https://t.co/X92EOyzeVt)
(Persian,fa,26105,780347537811210240,124,RT @fs330: لا تقارن نفسك بأحد فتتأخر وتنشغل❗ لديك حياتك_ظروفك_شخصيتك_رأيك فقط إفعل الخير وأمضي...تكن الأجمل #نصف_جمال_الانسان https://t.co/…)
(Persian,fa,26105,780367510373863424,124,RT @saudalshureem: (أُمَّــــــــــاهُ) قصيدة في فراق الأم  📝 شعر: سعود الشريم ⁦⁩ 🎙أداء: سرور الروقي   https://t.co/KJZgDgH5mo)
(Persian,fa,26105,777727947365085184,124,RT @majed_ksa911: حنين و الذكرى و طاريك والصمت هـــالاربعه فــي غــيبتــك اتــعبــؤني)
(Persian,fa,26105,779783898284888064,123,RT @G0O0RI: اللهم إني أسألك:  قلباً سليماً  ولساناً صادقاً  وأسألك من خير ما تعلم  وأعوذ بك من شر ما تعلم  وأستغفرك لما تعلم  إنك أنت علام…)
(Persian,fa,26105,780158177249783808,123,RT @Khaleedd1234: #تبادل_رتويت 🔴💥زيت الشعر الافغاني الأصلي💯٪  ينعم يكثف يطول يمنع التساقط بإذن الله للتواصل واتس0532670432 https://t.co/TH3…)
(Persian,fa,26105,780096645392396288,122,RT @11p__: #الكفو_خالد_الماجد_700K الف مبروك ياصديقي تستاهل كل خير فالك المليونين✌🏼️😍 #حساب_راقي_أفتخر_فيه 🌹 ⭐️⭐️ @4oocc ⭐️⭐️⭐️ https://t.c…)
(Persian,fa,26105,779708301273665541,117,RT @moustafa_nasrr: -لو سمحت كان في اوردر بأسم م... -ششششش لسا طالع.)
(Persian,fa,26105,779309536985448449,114,RT @eooo: @qareedh  دما الأحفادِ تُسكبُ في الحدودِ تصونُ ببذلها أرضَ الجدودِ  #اليوم_الوطني_السعودي    #القريض https://t.co/0tj3YMbQyh)
(Persian,fa,26105,780356472144269312,111,RT @YaMsh3L: الله يرزقنا بالانسان الي مهما تحافظ عليه يحافظ عليك، واللي لا قلتله انت حياتي كلها رد عليك وقال أنت دنيتي وكل مافيها !)
(Persian,fa,26105,780358417273724928,111,RT @alhamedi101: قروب زيادة متابعين✔ ㊗لزيادة متابعيك✔ ㊗رتويت✔ ㊙فلو مي الان ✔ ㊗ فولوباك✔ ㊗اضافة من عمـل رتـويت September 26)
(Persian,fa,26105,780133365764808704,110,RT @Msa3dAlrshedi: والمدح يضفي قميص العز ويزره ماهو قصورن بخلق الله ونقصاني والوقت مايأمن الرجال .. من شره والراس ماينحني ،، كان الله احيان…)
(Persian,fa,26105,776089951452749824,108,RT @Pss_606: عاد لا أوصيكم ياعيال فزعتك بالريتويت بعدين البنات المفروض مايشاركون كلها غش يا عدسه اوكحل  #مسابقه_نويران_لاجمل_عيون https://t…)
(Persian,fa,26105,780150744632717312,107,RT @Q9_R0: اديمار ستيل نسائي 650﷼  🌹الصوره تغني عن الوصف وعلى الواقع أفضل وأحلى🌹  0556031932 واتساب9 سناب شات soudawayd https://t.co/2CLOnx…)
(Persian,fa,26105,780104365004693504,107,RT @Q9_R0: رولكس ديتونا ستيل رجالي 550﷼  🌹الصوره تغني عن الوصف وعلى الواقع أفضل وأحلى🌹 0556031932 واتساب11 سناب شات soudawayd https://t.co/…)
(Persian,fa,26105,780112231115751424,107,RT @farhan2030003: ⌚️💢⌚️💢⌚️💢⌚️ بولغري رجالي اطار فضي جلد اسودz هاي كوالتي ☄درجه أولى   ✨موقعنا بالرياض✨  سناب💯ddsszz1984💯  0566223558☎️واتس…)
(Persian,fa,26105,780055100437835776,106,RT @MostasharUnited: للبيع شقة تمليك بالرقعى موقع ممتاز صف ثانى من الدائرى الرابع  تشطيب سوبر ديلوكس بركن بالسرداب مدخل فندقى صيانه... http…)
(Persian,fa,26105,780270877623681024,106,RT @Mazaji_FCB: جميل جداً )
(Persian,fa,26105,780282995626377217,106,RT @Janaza_uae: صلاة الجنازة  #العين بعد صلاة الظهر  26/9/16 جنازة [الوالد راشد سعيد ناصر الظاهري]بمسجد شهداء القوات المسلحة/الجاهلي والدفن…)
(Persian,fa,26105,780369930445291520,105,RT @JawalWatani: @JawalWatani  صدرت الموافقة السامية لإقامة فعاليات المهرجان 1438 ـ 2017م، وذلك يوم الأربعاء 4 / 5 / 1438هـ الموافق 1 / 2 /…)
(Persian,fa,26105,777878058611142656,105,RT @s0000055: مساء الخير ياهل الزين كله مساء الورد بازهاره وفله مساء لشوفكم يفز الكون كله .. https://t.co/z384Q6gRqy)
(Persian,fa,26105,780134409450029056,105,RT @2en__: هناك من يراقبك حبا، وهناك من يراقبك فضولاوهناك من يراقبك حسدا" وحقدا ،فالمراقبين انواع فيارب ارزقهم ضعف ما يتمنون لنا #يارب #الم…)
(Persian,fa,26105,780322052003749888,104,RT @VabdullahV11: تعرف عيوني عيونك وش تقول ؟ أصدق الأقوال مصدرها العيون .. https://t.co/btHKVNBd0k)
(Persian,fa,26105,777960635661488128,103,RT @AmgGhamdi: علمتني الحياه: الفاشل في إنفاق ماله فاشل في كل شيء في حياته! فالمال يأتي كالسلحفاه.. ويخرج كالأرنب،،،، https://t.co/v1kglKO3…)
(Persian,fa,26105,780279984028061696,103,RT @1jm__: إن لم تعش لنفسك أولاً لن يأتيك العالم ليُدلك على الطريق الصحيح ، الكل لديه أولويات بعيدة عنك تماماً فإن لم تحب نفسك لن يحبك الاخ…)
(Persian,fa,26105,779930208950419456,101,RT @ABU_KATM: صوت الآن لقناة بداية الفضائية في خانة ( أفضل قناة خليجية وعربية ) لتكريمها في مهرجان الفضائيات العربية  https://t.co/Uha5gSH6…)
(Persian,fa,26105,780366705092653056,101,RT @Jumewolf1995: @Eyaaaad سلام عليكم   لا هنت أياد نحتاج دعمك من يشاهد هذا الشخص يتواصل معنا https://t.co/LXPnGkkwRY)
(Persian,fa,26105,780288127315378176,99,RT @wafa_a_o: لا تكثر من قول (عندما يأتي الوقت المناسب) فهذه في الغالب حجة للتأجيل! فكل وقت لو أردت بإمكانك أن تجعله الوقت المناسب ..)
(Persian,fa,26105,778349506198986757,99,RT @rafale_111: 🌹عروض العيد مستمرة حتى نهاية شهر سبتمبر 🌹 ، احجز الآن /علي  0114715799 📞☎️ .. استفسارات واتساب/ 0534155266📱 https://t.co/Nw…)
(Persian,fa,26105,780366883371573248,99,RT @KSATODAY1: شركة #الاتصالات السعودية تؤكد إيقاف باقات الإنترنت اللا محدود.. و" #موبايلي" و" #زين " تؤكدان استمرارها! #السعودية)
(Persian,fa,26105,777733013199290368,99,RT @aziz600000: نفرين كنج سايز 7 قطع مقاس اللحاف 260x240 شرشف 200×200 حبة 300 حبتين 550ريال والتوصيل بزاجل مجانا للتواصل 0500540046 https:/…)
(Persian,fa,26105,780081020322349056,97,RT @14142010: أرجو ألا يتلاشى عزمي اخر المضمار، ألا أنكسر في اللحظة التي يؤمن الجميع بقوتي، ألا أكون كمَن ”قاوم هبوب العاصفة وهدّته نسمة ..)
(Persian,fa,26105,780200653536759808,97,RT @bn_misfer: #عسل بن مسفر  🔖الفائز بمركز ٢ بمهرجان الباحه  🌟عسل السمر  🔖كيلو450ريال  🌟عسل طلح  🔖كيلو450ريال  ☎0553440707  https://t.co/7m…)
(Persian,fa,26105,780351483581702148,94,RT @NatGao_Arabic: هكذا تفقس بيضة الحمام مشهد يبين لك كيف تكون بدايات طائر يعرف بطائر السلام او حمامة السلام وهي رمز عالمي للسلام https://t…)
(Persian,fa,26105,780212144855998464,92,RT @Telal_Makkah: مكة  مشروع التلال تملك شقتك بجوار الحرم المكي اسعار مميزة وموقع رائع نموذج c2 00966555651594 https://t.co/QrFltXelBi http…)
(Persian,fa,26105,779598197043978244,92,RT @B6i_alBadi: لحد يقولي حط نفسك مكاني انا حاط نفسي مكان نفسي و متوهق)
(Persian,fa,26105,780144173584449537,90,RT @attar_zaman: خلطة لتقوية الانجاب  عند الرجال والنساء مجربة  ومضمونة باذن الله للطلب  واتس اب  0540557770  او 00962780282888  https://t.…)
(Persian,fa,26105,780166753318043648,90,RT @FC_NSSR: كلمتان خفيفتان على اللسان ثقيلتان في الميزان حبيبتان إلى الرحمن : سبحان الله و بحمده - سبحان الله العظيم)
(Persian,fa,26105,780369700156997632,89,RT @khaled_11116: ماگل شخصٍ تعـــرفه تستشـيرھ بعض الاوادم ، ماورى عرفھم خير  أحدٍ يجي قدره مثـل قدر غيـــرھ وأحدٍ يجي مثل الذهب معدنہ غير…)
(Persian,fa,26105,780008353649004544,87,RT @__5mm5ii: + الطيب مطلوب والأخلاق مطلوبه والوقت لا دار فال الله ولا فاله ! '  #مايسترو_تويتر_للدعم  #قروب_fiction #هاني_للرتويت)
(Persian,fa,26105,780355941107728384,87,RT @M_ALROKIBH: عزيزتي :  لا تتزووجين  راعي ترزز وجسمه رياضي ترى نفسيته دايم بخشمه من الدايت  ،  يازين المكرش بس تقولين له  متضايقه يقول .…)
(Persian,fa,26105,779949845356355584,87,RT @RMD23: الحياة مليئة بالدروس ...  ومنها " لا تشكك ابداً بعودة رونالدو" https://t.co/v5zki08G4M)
(Persian,fa,26105,779255158647685120,87,RT @rosseeeparees11: هي اقدار كتبت : بحلوها ومرها ! ولا بد ان نكون بين شكر وصبر ♡  هي اقدار كتبت : بحلوها ومرها ! ولا بد ان نكون بين شكر وص…)
(Persian,fa,26105,780195798218842112,87,RT @ta3ty: سُبحان الله وبحَمده سبحان الله العظيم)
(Persian,fa,26105,779634078115045376,87,RT @Shaahheendaa: انا مجنونه عربياااات💙 https://t.co/3CHtsqZLqL)
(Persian,fa,26105,779999977749811201,84,RT @rosseeeparees11: اشتقت لك قد الغياب اللي خذاك وما رجّعك💔  #ضي_القمر 💕 https://t.co/4E6KkJe65w)
(Persian,fa,26105,780212804066406400,84,RT @Telal_Makkah: مكة المكرمة  بيت مكة ٣٧ امتلك شقق بالتقسيط بجوار الحرم   أسعار مغرية 0555651594 https://t.co/QrFltXelBi https://t.co/nZmB…)
(Persian,fa,26105,702978387774717952,82,RT @lish3r: ليت الرياض سقتنى بشوفتك يوم امطرت .)
(Persian,fa,26105,780341079954587648,82,RT @RM4Arab: 2 | الفريق في طريقة إلى ألمانيا. https://t.co/la3Xti68qE)
(Persian,fa,26105,773036907517374465,81,RT @YaAlli23: 🔸 الذي يخرج من القلب ..❤ 🔸يكسب قلوب الاخرين.. https://t.co/dR85tjYOKl)
(Persian,fa,26105,780283821711302656,81,RT @Al36fa: #الجهاد صار فتنة الان ؟؟  الفتنة عمت بلاد المسلمين بسبب المتقاعسين الذين اثّاقلوا عن نصرة دين الله   بئس المنطق ❌)
(Persian,fa,26105,780359306382307329,81,RT @KSA_LEAGUE: فيديو | كويتي يروي أسرار عرفها عن "عمر السومة" ومغردون : هذا سبب نجاحه مع #الاهلي ! https://t.co/4XFbn06HKM)
(Persian,fa,26105,780107603254906880,81,RT @rawanq55: 💥عرض ليومين 🔷🌀🌀🔷  طقم *كاالفن كلايين درجة اولى ✔️ مميز وناعم جدا👌 ٣٨٠ ريال بدلا من ٦٥٠✔️ الشحن مجانا مع العرض✔️ واتساب 059111…)
(Persian,fa,26105,780154798914019332,80,RT @3kary_jeddah: 🔖عماره للبيع 🔖690متر 🔖5طوابق 🔖الدور 2 شقه 🔵الدور ال5 فيللا https://t.co/PpXZbEEt4z … ☎0561733002 #جده #عقارات_جده https:/…)
(Persian,fa,26105,779403112230559744,79,RT @ma0am3344: #رساله_لغايب ان طحت من عيني.. وأنا اقول إن طحت  تبقى بقلبي والخساره. لعيني 💔)
(Persian,fa,26105,779474799320043520,78,RT @q8_85n: ما انام لا مني تذكرت  حاجه  الذكريات احياناً احلى من النوم)
(Persian,fa,26105,780183634242330627,78,RT @Turk1405: #تسديدقروض  📮الراجحي 📮الأهلي 📮العربي 📮سامبا 🔛إعطاء22راتب 📩 💢في جميع المناطق💢 🔥بطريقه شرعيه 🔥 0542339667☎️0556915050 https://t…)
(Persian,fa,26105,780217431436427264,78,RT @M98: استغفر ُاللهُ الذي لا إله إلا هو الحي القيوم وأتوب إليه عدد خلقه ورضا نفسه وزنة عرشه ومداد كلماته (3 ) مرات)
(Persian,fa,26105,780289350584168448,76,RT @Welayat110: #أميرالمؤمنينﷺ   خرج رسول الله  حين خرج لمباهلة النصارى بي وبفاطمة والحسن والحسين  #ولاية_علي #المباهلة https://t.co/ymwsn7…)
(Persian,fa,26105,780139126154756097,76,RT @Aalhuadhh: قال ابن عثيمين رحمه الله: عندما تقول استغفر الله تسأل الله شيئين: ستر الذنب التجاوز عنه بحيث لا يعاقبك الله عليه.)
(Persian,fa,26105,770576463066198017,75,RT @Iraqia199: وعِندمٓا أُرتبَ أُمنياتِي . أضع أولهَا / رؤيتك👇 https://t.co/oBT2CUfEAd)
(Persian,fa,26105,780351903855181824,74,RT @EPLArabic: لوران كوسيلني مدافع الارسنال قام بعمل لايك على "صور ساخرة" بينه هو ودييغو كوستا  https://t.co/C9RM8a5EGC)
(Persian,fa,26105,779161416494379008,74,RT @saaasooo115: لعله استجاب 💗ولكن يهيئ الأسباب..)
(Persian,fa,26105,780309356185260032,74,RT @khaledfahad89: للمتزوجين: حاولوا هالفترة ما احد يزعل زوجته لانها ماراح ترضى الا بـ آيفون 7 📱  "مع تحيات إدارة مكافحة المخاطر" 🌚😂)
(Persian,fa,26105,780365872179384320,74,RT @R_0_4: ⭕️➊ آسرع رتويت ⭕️➋ لزيادة متابعينك ⭕️➌ ريتويت ⭕️➍ فولومي ⭕️➎ فولوباك ⭕️➏اضافة من عمل ريتويت بالأسفل ⭕️➐الي مابيلتزم مابيستفيد662)
(Persian,fa,26105,779625205153038336,74,RT @DircetSultan: تفويض وتصديق الكتروني وكاله وكالات سايق خاص و خادمات  من مكتب استقدام معتمد⭐️    #خدمات_عامه #تفويض #تصديق #وكالات https:…)
(Persian,fa,26105,780367869141975040,73,RT @asdasdasfiksi16: شاهد صور لحليمة بولند علي اليخت وهي في لحظات رومنسية مع زوجها   الصور :  https://t.co/yZFZFIgckg     #عوضونا_بالسينما_…)
(Persian,fa,26105,780354255463059456,73,RT @ViTMeeN: " ماتحاولش تبهر حد وخليك على طبيعتك  اكيد طبيعتك مبهره لشخص عايزك " - تيمون https://t.co/9jfwQ1RI6x)
(Persian,fa,26105,780165934086488064,72,RT @adss61: حذف الاسماء من تطبيق دليلي فقط الأسماء الغير لائقه  او الاسماء الغير صحيحه للطلب : 0508871877 الدفع بعد الحذف https://t.co/eFQP…)
(Persian,fa,26105,780358226655211520,71,RT @iM3shx: #النت_المفتوح_مطلب_شعبي ضايقته STC ببطئ النت والاستخدام العادل وطلب من عندهم تحويل شوفوا وش سووا معه ، شركه حقيره ! https://t.c…)
(Persian,fa,26105,777928130359164928,71,RT @5sts5: آنت حاجه ماتعوّض بـ الف حاجه وانت شيٍ / ودي أحبّه لحالي - و الله إني آعشقك قبل إنتواجه آنت من كنت آتمـناه / بـ خيالي)
(Persian,fa,26105,780353753954283521,68,RT @hidden_politics: السعودية والإمارات يوجهان صفعة لأمريكا بإعلان تداول الريال والدرهم مباشرة مع اليوان كأولى خطوات فك الارتباط بالدولار h…)
(Persian,fa,26105,780255126208540672,68,RT @jomanaKk: للصباح صمتـ جميل،، أطيب ماتحملةالأنفاسـ،، أستغفار وأبتهال بالشگر،، على تلگ النعم التي لاتحصى،،  #صبـ🌹ــاح الخير،،♡)
(Persian,fa,26105,779067821259100160,68,RT @soso12h12: الاستغفار أكبر الحسنات، فمن أحس بتقصير في قوله أو عمله أو رزقه  عليه بالاستغفار  استغفر الله واتوب اليه   #انا_اعرف_دخول_الش…)
(Persian,fa,26105,780171149896548352,66,RT @Almoj_alazra8: هدفي الهلال في الموسم الماضي على الرائد ، بصوت معلق قروب الموج الأزرق @walid_ferhani https://t.co/z5rAc32STT)
(Persian,fa,26105,780162520837398528,65,RT @K_kookoo_: رولكس ديتونا ستيل رجالي 550﷼  🌹صور ساعات تغني عن الوصف وعلى الواقع أفضل وأحلى🌹  0556031932 واتسابJ  سناب شات soudawayd https…)
(Persian,fa,26105,778227985958789124,65,RT @LoveMorhaf: #يتيمه_بحاجه_اخوها #قروبات_مطانيخ_الهيلا 🍃🌸🍃🌸🍃🌸🍃🌸🍃🌸🍃🌸🍃 أستغفرك ربي من جميع الخطايا وأتوب إليك   🍃🌸🍃🌸🍃🌸🍃🌸🍃🌸🍃🌸🍃)
(Persian,fa,26105,780320999309017088,65,RT @ed65j: 💮تسديد_القروض💮 🌫الراجحي  🌫الاهلي 🌫سامبا 🌫الرياض 🌫وسداد المتعثرات في سمه  🌫تصل ٢٢/١٨راتب ⚪️ابو عادل 0530555631 📞 https://t.co/063…)
(Persian,fa,26105,779677583801716736,64,RT @ma0am3344: اللهم ارزقنا سعادة يعجز عنها الشكر .. ولا تبتلينا ابتلاء يعجز عنه الصبر.. ❤️ #يارب)
(Persian,fa,26105,779411543905734656,64,RT @xa105_: ودي العب مع ناس ووايد: https://t.co/TPrF75arjz)
(Persian,fa,26105,779049115850248192,64,RT @wrdalarjwan: 🇸🇦⚜🇸🇦⚜🇸🇦⚜🇸🇦 #حسابات_ملكيه_تستحق_المتابعه 🔰⚜🔰⚜🔰⚜🔰⚜🔰⚜🔰 #قروب_لمه_صبايا_للدعم 🇸🇦⚜🇸🇦⚜🇸🇦⚜🇸🇦⚜🇸🇦 https://t.co/z3Dnve75Sz)
(Persian,fa,26105,779705794929520646,63,RT @aha_nice: #مظلات #سواتر #هناجر_ومستودعات #قرميد #وجميع_اعمال_الحديد_الانشائي #نتواجد_بالرياض_وخارجه #0558900511 - 0559228330 https://t.…)
(Persian,fa,26105,780366135514501120,62,RT @JawalWatani: الناطق باسم شرطة الشرقية: إصابة مواطن أربعيني بعد إطلاق نار كثيف من منطقة زراعية مجاورة "الرامس" على نقطة أمنية بمدخل #الع…)
(Persian,fa,26105,780346720131641344,61,RT @AbsurdChaos: دا سايس مش سيسي 😪 https://t.co/flNj3Uz9qv)
(Persian,fa,26105,779770635140624384,61,RT @A88A44: تدور أنامل أخيلتي على أطراف الامنيات ويبقى اللقاء محال كـ يتيم أصابهُ نار الفقد ويبقى معلقاً بأمل اللقاء #هلوسة_حرف  #فتاة_حزير…)
(Persian,fa,26105,780092640805195777,61,RT @ray24255: كل القصة بكلمتين  قتلو #ناهض_حتر بسبب هذا الكلام وليس بسبب الكاريكاتير https://t.co/WXPkGEDFOk)
(Persian,fa,26105,779967698163949568,61,RT @tootelov1: عل المعاني  تذوب القلوب وانا معك ذبت بسهوله كامل ولااشوف عيوب والغير يظهرلي عيوبه ولعتني فيك يالمحبوب  ياجنه الحب ودروبه  #ر…)
(Persian,fa,26105,780331386964152324,60,RT @Razan820: لا تُعاشر نفساً شبعت بعد جُوع فإن الخيرَ فيها دخيل،  وعاشر نفساً جاعت بعد شبعْ فإن الخيرَ فيها أصيل 🌸✨ https://t.co/5kr3SxU9um)
(Persian,fa,26105,779459681513340928,60,RT @fsf906: ٰ  " الله عطاني إياكّ ، والله يديمك💕")
(Persian,fa,26105,776593475143950336,60,RT @alaafrghly: و وسط زحمة الأفكار  بلاقيكي انتي العقل  #تخاريف)
(Persian,fa,26105,780251976672112640,59,RT @MEeezm: ✍🏻إذا لم تستطع إسعاد شخص تُحبه ، فأدعو اللهَ أن يُسعِده ، فَ هو أعلم بمواطنِ إسعاده منك ، اللهم أسعدنا و من نُحب سعادة أبدية لا…)
(Persian,fa,26105,778366252062564352,59,RT @hkr_90: للغائبِ عنّي بلا سبب؛ رافقتكَ الشياطين …)
(Persian,fa,26105,780161253050294272,58,RT @iiim7mdz: من باب التباهي بالنعم: عندي أُم طاهرة القُلب ترش السكر على أيامي💛.)
(Persian,fa,26105,779360628154703872,58,RT @vip_kktt: أنتِ وطني . والليلة أحتفل بكِ . سارعي لإشتياقي واحضاني . عانقيني ... ب غَاره طائشة وفجري ألغام ... الرغبة والجنون ودعينا نحتف…)
(Persian,fa,26105,778764285010911232,57,RT @petre7nmy: اعملوا رتويت #دياثه حبايبي للتواصل معى فوت هون https://t.co/oMlkN5sN8T مربربه كلبه https://t.co/J1YljD6qiD)
